university,career,inscription_date,first_name,last_name,gender,birth_date,age,postal_code,location,email
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-03-20,null,DANIEL-GRANT,M,09-05-2010,null,null,RAWSON,THOMASCOURTNEY@GMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,2020-05-18,null,MICHAEL-SHANNON,M,08-07-1942,null,null,ARROYO-QUILLEN,SMITHANGELA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,2020-03-16,null,JOHN-FISHER,M,26-06-1989,null,null,ARANGUREN,TREVORWOODS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2020-04-18,null,JOHN-NELSON,M,07-02-1982,null,null,CAMPO-BOTTO,ANNMARTIN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,2020-09-17,null,JERRY-BEASLEY,M,30-05-1990,null,null,BOQUERON,BROWNMICHAEL@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,2020-05-03,null,RYAN-COLLINS,M,14-12-1933,null,null,CHILECITO,STACEY53@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,2020-03-31,null,GAIL-GIBSON,F,07-01-1988,null,null,COLONIA-BOMBAL-Y-TABANERA,WHEELERPAMELA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,2020-10-29,null,DARRELL-CHAPMAN,M,12-07-1960,null,null,AGUA-RICA,CTHOMAS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,2020-03-15,null,JONATHAN-REEVES,M,25-01-1983,null,null,9-DE-JULIO,KRISTA39@GMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,2020-02-05,null,MELISSA-LEE,F,21-09-1984,null,null,AGUIRRE-CUE,ASHLEYSTONE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,2020-07-01,null,DR.-KIMBERLY-MEYER,F,11-08-1946,null,null,ARROYITO,CURTIS72@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2020-07-23,null,KATHRYN-HUNT,F,02-02-1948,null,null,BARRO-NEGRO,SUSAN03@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2020-11-13,null,KIMBERLY-MOORE,F,19-04-1977,null,null,ABRA-GUAZU,NHILL@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,2020-06-24,null,MRS.-ELIZABETH-WILLIS,F,21-06-1974,null,null,LA-PORTEÑA,JAYWERNER@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,2020-12-09,null,CHAD-NELSON,M,22-02-1976,null,null,ANTA,BENJAMIN04@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,2020-02-16,null,CYNTHIA-KING,F,24-05-1943,null,null,COLONIA-LOS-TRES-USARIS,RPATEL@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,2020-05-17,null,ANNA-BULLOCK,F,31-12-1926,null,null,8-DE-DICIEMBRE,ADAMWRIGHT@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2020-04-05,null,RANDALL-STEWART,M,05-06-1928,null,null,MORON,SSTANTON@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2020-12-16,null,JESSICA-MARKS,F,27-09-1971,null,null,COLONIA-CAMPO-PIAGGIO,JEFFREY47@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,2020-09-12,null,DANIELLE-JOHNSON,F,28-12-1936,null,null,DIAMANTE,NUNEZTRACY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,2020-08-05,null,ANNA-PHELPS,F,26-02-1910,null,null,KILOMETRO-23,HUGHESCOURTNEY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,2020-07-26,null,NATASHA-ROBBINS,F,01-12-2000,null,null,GENERAL-HORNOS,SMITHJESSICA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,2020-11-26,null,PAMELA-LANE,F,09-11-1987,null,null,EMPALME-VILLA-CONSTITUCION,LOPEZASHLEY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,2020-06-28,null,ANTONIO-BARRETT,M,16-06-1926,null,null,IGARZABAL,LEWISTROY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-11-02,null,APRIL-MARSHALL,F,22-10-1997,null,null,DESVIO-BOERO,XLYNCH@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,2020-06-03,null,DONALD-MILLER,M,01-06-1928,null,null,LUIS-CHICO,STEPHANIE10@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2020-09-04,null,KATHLEEN-DEAN,F,27-05-1969,null,null,KILOMETRO-77,WMORRIS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,2020-03-12,null,AMANDA-WILSON,F,20-01-1947,null,null,AGUA-COLORADA,MOODYANGELA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,2020-09-14,null,MATTHEW-FINLEY,M,05-04-1960,null,null,AGUARA-CUA,BRIANPARKER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,2020-08-02,null,TIFFANY-JONES,F,03-01-2008,null,null,ATREUCO,TODD30@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,2020-02-02,null,JOHN-SMITH,M,24-09-1930,null,null,LAS-PERLAS,SUZANNE28@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,2020-07-19,null,JOHN-WALKER,M,21-08-2020,null,null,AVENIDA-EJERCITO-PARANA,SUSANRICE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,2020-10-12,null,DARIN-LONG,M,25-05-2011,null,null,BENITO-JUAREZ,BURNSSTEVEN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2020-06-29,null,REBECCA-JOHNSON,F,24-06-2010,null,null,ESTANCIA-SANTA-CATALINA,MARCUSPETERSON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,2020-08-23,null,LEAH-DOUGHERTY,F,30-04-1908,null,null,ALAMOS,BWHITE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,2020-08-18,null,DR.-DOUGLAS-LE,M,21-09-2011,null,null,COLONIA-EL-POTRERO,HEATHERLEVY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,2020-06-10,null,STEPHEN-BECK,M,15-06-2021,null,null,ALCETE,MITCHELLLISA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-04-10,null,MEGAN-HERNANDEZ,F,19-10-2017,null,null,ISLA-VICTORIA,CHERNANDEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,2020-04-03,null,RACHEL-PARKER,F,12-03-1911,null,null,BAÑADO-SAN-ANTONIO,ELIZABETHOBRIEN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-09-03,null,MATTHEW-ANDERSON,M,17-07-1909,null,null,CALERA-LA-NORMA,KAREN35@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-10-26,null,DAVID-BURNS,M,13-07-1961,null,null,ESTACION-CHRISTOPHERSEN,ELIZABETH62@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,2020-02-15,null,SARA-BARNETT,F,21-10-2020,null,null,VILLA-SABOYA,YBUTLER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,2020-06-24,null,ISABEL-HARRISON,F,27-07-1919,null,null,BERDUC,THOMAS32@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,2020-05-13,null,KEVIN-MURPHY,M,02-10-1955,null,null,AMBROSETTI,CATHY39@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,2020-07-31,null,MEGAN-COLE,F,15-02-1954,null,null,ARROYITO,SANCHEZNICOLE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-08-15,null,CHRISTINE-CHRISTENSEN,F,27-07-2008,null,null,4-DE-NOVIEMBRE,VPETERS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-06-12,null,HENRY-HICKS,M,01-04-1997,null,null,ARROYO-DEL-REY,RIOSTIMOTHY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-07-12,null,WILLIAM-RICHARDS,M,20-12-1970,null,null,CAICHUE,NYODER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,2020-10-07,null,AUSTIN-HENSLEY,M,28-04-1955,null,null,22-DE-DICIEMBRE,XDELGADO@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,2020-08-09,null,WALTER-GALLOWAY,M,25-08-1907,null,null,FLAMENCO,STUART97@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,2020-08-11,null,JAMES-LIN,M,12-03-1915,null,null,MUÑIZ,DENISE47@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,2020-04-01,null,SARAH-KNAPP,F,08-11-2010,null,null,AGUA-COLORADA,TJOHNSON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,2020-02-01,null,MRS.-TERESA-FLOYD,F,27-10-1951,null,null,ACHALCO,ERICKEITH@GMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,2020-03-31,null,BRANDI-WARNER,F,25-02-1982,null,null,COLONIA-DURAN,DAVID96@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,2020-12-28,null,CHARLES-HERNANDEZ,M,02-02-1929,null,null,APARICIO,WCOLEMAN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-09-19,null,CHRISTOPHER-NELSON,M,06-01-1980,null,null,ESTACION-LA-RINCONADA,STEPHENSJENNIFER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,2020-02-22,null,MICHAEL-TURNER,M,08-10-2017,null,null,GENERAL-RODRIGUEZ,MACKCHRISTOPHER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,2020-08-29,null,ANGELA-ANDERSEN,F,17-08-1907,null,null,ARROYO-SAN-JUAN,EDWARDSLINDA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2020-01-24,null,BRIAN-SCHMITT,M,07-08-2007,null,null,ALDEA-ASUNCION,AMYMALDONADO@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,2020-05-03,null,LAUREN-WILLIAMS,F,10-09-1919,null,null,ARROYITO,UWARD@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,2020-01-26,null,CARLOS-WILLIAMS,M,06-05-1929,null,null,ARBOL-VERDE,QHOLT@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,2020-03-15,null,MATTHEW-LESTER,M,25-06-1992,null,null,AGUADA-FLORENCIO,COLIN73@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,2020-02-12,null,MICHAEL-SPENCER,M,28-01-1947,null,null,ALTA-ITALIA,AGUILARJOHN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,2020-06-02,null,ROBERT-SMITH,M,08-12-1983,null,null,CLAUDIO-C-MOLINA,FISHERBRENDA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,2020-04-27,null,KELLY-BURGESS,F,10-05-1947,null,null,CACIQUE-ARIACAIQUIN,KLAWSON@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,2020-08-01,null,RICHARD-HARRINGTON,M,11-12-1938,null,null,ARROYO-CLARO,KSMITH@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,2020-04-19,null,SEAN-BARKER,M,21-01-1975,null,null,CAMPO-QUIÑONES,CHERRYTARA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,2020-10-17,null,MELISSA-BROWN,F,08-07-1948,null,null,EL-TALAR,JJONES@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,2020-06-10,null,JESSICA-ORTEGA,F,31-03-1971,null,null,ARAÑITA,GSHANNON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-02-21,null,JASON-HOWARD,M,22-11-2017,null,null,RICARDONE,MEGANBENNETT@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,2020-10-05,null,THERESA-BAKER,F,30-07-2013,null,null,IRENEO-PORTELA,BDAVIS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,2020-02-29,null,MASON-STEELE,M,10-12-1959,null,null,PONTAUT,DEANNA55@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,2020-06-30,null,JUAN-FRANK,M,22-01-1997,null,null,EL-PORVENIR,TOWNSENDMICHELE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,2020-02-26,null,SEAN-SALAZAR,M,06-11-1917,null,null,BARRIO-JARDIN-LUZURIAGA,WESLEY59@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,2020-10-25,null,STEPHANIE-MITCHELL,F,02-11-2017,null,null,CAPDEPONT,WELLSJACOB@GMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,2020-11-10,null,ROSS-BEAN,M,13-06-2013,null,null,COLONIA-SAN-EDUARDO,ANNA71@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,2020-12-10,null,BOBBY-SMITH,M,26-05-1961,null,null,AGUILARES,BRUCE09@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,2020-07-31,null,MARIO-JENNINGS,M,21-06-1976,null,null,ALPACHIRI,ALEXISJOSEPH@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,2020-02-07,null,ASHLEY-HUGHES,F,27-07-1985,null,null,CARBOMETAL,LAURA49@GMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,2020-04-01,null,KENNETH-ROBERTS,M,14-12-1967,null,null,SAN-ANDRES,OSCHULTZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-08-08,null,BETTY-ASHLEY,F,25-08-1915,null,null,REALICO,CHAD81@GMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,2020-08-11,null,BROOKE-MURPHY,F,26-11-1955,null,null,25-DE-MAYO,RWRIGHT@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-06-27,null,CARLY-RAY,F,18-08-1964,null,null,JOSE-CLEMENTE-PAZ,PATRICIA76@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,2020-12-23,null,JAMES-CUMMINGS,M,04-08-1909,null,null,LLAVALLOL,XJOHNSON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,2020-11-19,null,WANDA-HARRISON,F,23-11-1993,null,null,CARCARAÑA,ROBERTBAILEY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,2020-06-13,null,MS.-ROBIN-CARLSON,F,25-08-2017,null,null,GENERAL-RODRIGUEZ,ERICHARDSON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,2020-03-30,null,PAUL-BECK,M,06-07-1953,null,null,AVANZADA,FLEE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-08-12,null,ELLEN-RIVERA,F,10-10-2019,null,null,ISLA-GRAN-MALVINA,BROWNHENRY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,2020-02-15,null,JOSEPH-RODRIGUEZ,M,12-06-1939,null,null,CARLOS-TEJEDOR,RYAN16@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,2020-10-09,null,AMY-MORSE,F,27-04-1947,null,null,PALANTELEN,NANCYHORTON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,2020-02-29,null,REBEKAH-NELSON,F,15-07-1979,null,null,CAMPO-SANTO-DOMINGO,ANDERSONSHELBY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,2020-08-28,null,KEVIN-HENDRICKS,M,23-06-2005,null,null,CAMPO-CHARO,MELISSALOPEZ@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,2020-11-14,null,JILL-TRAN,F,11-06-1942,null,null,ARROYO-URQUIZA,GARNERCHRISTINA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,2020-08-21,null,GABRIEL-WILSON,M,30-05-1975,null,null,ALDEA-SAN-GREGORIO,COOPERWILLIAM@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,2020-06-01,null,SUSAN-HOFFMAN,F,12-09-1979,null,null,ALBARRACIN,FHILL@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-07-10,null,MOLLY-SMITH,F,01-09-1929,null,null,CATAMONTAÑA,AARON43@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,2020-02-09,null,MARY-PENA,F,03-06-1974,null,null,AGUADA-SAN-ROQUE,ALYSSALOPEZ@GMAIL.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,2020-10-13,null,BRENDA-WRIGHT,F,22-04-1981,null,null,ALIANZA,FBURTON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2020-01-12,null,FRANCISCO-ALVAREZ,M,10-01-1978,null,null,EL-DURAZNO,WMORGAN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,2020-01-10,null,ALICIA-HUGHES,F,10-06-1958,null,null,ALPASINCHE,RAMIREZTIMOTHY@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2020-09-11,null,MELISSA-DAVIS,F,19-07-1980,null,null,COLONIA-EL-SIMBOL,KSNYDER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,2020-10-04,null,LORI-WILEY,F,24-06-1928,null,null,VILLA-RUIZ,KYLESMITH@YAHOO.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,2020-08-27,null,NATASHA-KING,F,21-09-2011,null,null,AGUAS-VERDES,AVERYKELLIE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,2020-09-04,null,AMY-SOTO,F,09-08-1930,null,null,MASUREL,BRYANTCHRISTINA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,2020-06-02,null,JULIE-CAMPBELL,F,30-01-1963,null,null,CAÑADON-BOTELLO,RGARCIA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,2020-03-14,null,MARIE-TURNER,F,30-09-1946,null,null,DEL-VALLE,JREED@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,2020-09-20,null,JAMIE-WILSON,F,16-03-1985,null,null,ACEILAN,MURPHYCALEB@GMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,2020-03-04,null,JAMIE-PATTERSON,F,19-08-1959,null,null,ARROYO-MAGDALENA,REBECCA21@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,2020-02-13,null,DONALD-CHRISTENSEN,M,04-09-1944,null,null,CROTTO,VWALKER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,2020-06-03,null,LORRAINE-SHIELDS,F,22-02-2016,null,null,ALCORTA,LBUTLER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,2020-11-29,null,KEVIN-MILLER,M,01-04-1950,null,null,ALTO-VERDE,SHORTMICHAEL@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,2020-04-10,null,ALYSSA-WRIGHT,F,05-10-1948,null,null,SARANDI,THOMPSONZACHARY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,2020-07-19,null,SARAH-HARRIS,F,28-04-1988,null,null,CAMPO-SANTO-DOMINGO,CARLAMARTIN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,2020-05-09,null,SHANE-ZHANG,M,06-05-1981,null,null,ALDAO,KEVIN75@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,2020-02-13,null,VALERIE-MILLER,F,13-09-1913,null,null,CARLOS-PELLEGRINI,DAVE10@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,2020-04-22,null,MR.-MARC-ATKINS-MD,M,22-11-2003,null,null,BAUER-Y-SIGEL,SUSAN18@GMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,2020-08-22,null,CHRISTOPHER-BANKS,M,18-12-1984,null,null,ACARAGUA,MANNINGCHARLENE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,2020-09-05,null,ISAAC-ARMSTRONG,M,10-10-1998,null,null,AEROPUERTO-EZEIZA,STEPHANIEWARD@GMAIL.COM
