university,career,inscription_date,last_name,gender,birth_date,age,postal_code,location,email
UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,15-Sep-20,ROBERT_JOHNSON,M,01-Jun-74,,,JUAN_VELA,BROWNJANE@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,23-Jan-21,TAMMY_RIOS,F,16-Jul-44,,,BENAVIDEZ,HSHORT@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_DE_IMAGEN_Y_SONIDO,30-Oct-20,MICHELLE_PATTERSON,F,10-Feb-52,,,AGUA_RICA,CROSALES@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,13-Sep-20,MARCUS_PAYNE,M,11-Dec-15,,,APEADERO_LAS_CHIMBAS,ERICSULLIVAN@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,22-Oct-20,DIANE_SNYDER,F,03-Apr-29,,,COLONIA_SANTA_TERESA,XHAYDEN@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,02-Sep-20,RACHEL_MILLER,F,17-Dec-78,,,ABRA_DE_HINOJO,BRIAN17@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,28-Jan-21,BRADLEY_BROWN,M,12-Jul-57,,,COLONIA_LAS_YESCAS,VALERIECRAIG@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,01-Feb-21,KYLE_MELENDEZ,M,14-May-15,,,9_DE_ABRIL,EMILYCURRY@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,13-Oct-20,TIFFANY_JENSEN,F,13-Aug-29,,,VILLA_SAUCE,WSHELTON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,14-Oct-20,TRACY_COLE,M,16-Jul-22,,,KILOMETRO_184,CALDWELLJENNIFER@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ARTES,03-Jan-21,CRYSTAL_BENNETT,F,06-Oct-72,,,ALMIRANTE_IRIZAR,MOLLYPORTER@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,02-Oct-20,CRAIG_AUSTIN,M,19-Mar-62,,,ALDEA_APELEG,HERNANDEZREBECCA@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,20-Sep-20,ELIZABETH_MORENO,F,28-Jun-06,,,AGUA_DE_LA_ZORRA,TAYLORLORI@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,03-Sep-20,AMY_SMITH,F,29-Oct-28,,,ACASSUSO,MARTINEZMICHAEL@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,05-Oct-20,MICHAEL_GONZALEZ,M,24-Oct-56,,,COLONIA_EGIDO,ATKINSONCHARLES@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,25-Dec-20,FRANK_HALE,M,06-Nov-13,,,CAMPO_RAFFO,CASTILLORONALD@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,21-Sep-20,JASON_JOHNSON,M,26-Dec-69,,,LEUBUCO,STEVEN06@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_MECÁNICA,14-Oct-20,ANGELA_STOKES,F,07-Oct-18,,,BARRIO_VILLA_ADELA,BAXTERMICHAEL@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_POLÍTICA_,07-Jan-21,KELLY_COHEN,F,27-Feb-72,,,LA_CALIFORNIA,DAWN60@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,30-Dec-20,DONALD_MERCER,M,24-Apr-27,,,30_DE_AGOSTO,RYAN73@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,08-Jan-21,LINDA_GOODWIN,F,08-Nov-57,,,PIAMONTE,DIXONCHRISTINA@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_EN_INFORMÁTICA,24-Dec-20,JOHN_JOHNSON,M,08-Nov-03,,,APOSTOLES,XDIAZ@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,27-Jan-21,THOMAS_CAMACHO,M,16-Jan-94,,,COSTA_GRANDE,YBROWN@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,03-Sep-20,STEVEN_ROBINSON,M,22-Jun-11,,,ASERRADERO_ARROYO,IPHILLIPS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,16-Jan-21,TIMOTHY_WARREN,M,19-Feb-19,,,LA_FLORENCIA,JOHNSONSHEENA@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_ELECTRÓNICA,28-Nov-20,EDWARD_WHEELER,M,02-Nov-63,,,BONNEMENT,BURNETTBRIAN@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,13-Oct-20,GINA_STEVENS,F,05-Jun-74,,,COLONIA_TACURALES,JASMINE29@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,08-Nov-20,JARED_SIMPSON,M,29-May-92,,,AGUARA_CUA,DEREKNELSON@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,22-Oct-20,JAMIE_WILSON,F,15-Jun-90,,,HUASA_PAMPA_NORTE,NELSONBRIAN@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,29-Dec-20,EDGAR_STUART,M,10-Feb-78,,,OLASCOAGA,OSTEPHENS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,01-Sep-20,KIM_GARZA,F,31-Dec-28,,,AGUA_LINDA,LWILSON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,25-Sep-20,KAREN_HAMILTON,F,26-Apr-04,,,LA_AGUADA_DE_LAS_ANIMAS,TIMOTHYBERRY@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,05-Oct-20,ASHLEY_BROWN,F,08-Jan-84,,,COLONIA_HANSEN,ROBERTSROBERT@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,28-Nov-20,TIMOTHY_MEDINA,M,18-Oct-11,,,ANTONIO_TOMAS,ERIN20@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,14-Sep-20,MICHAEL_MUNOZ,M,29-Mar-68,,,ACHALCO,WHITNEY22@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_INDUSTRIAL,18-Oct-20,BRIAN_GILLESPIE,M,10-Nov-72,,,ADELA_CORTI,MICHAELHAMPTON@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,01-Dec-20,BRANDON_JONES,M,03-Jun-14,,,ARROYO_PESCADO,DENISE90@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,29-Dec-20,DARLENE_ESTRADA,F,16-Apr-49,,,CARAGUATAY,DYLAN54@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,12-Oct-20,KATHERINE_BOND,F,18-Jun-38,,,AGOTE,IANDRADE@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,24-Sep-20,KEVIN_AUSTIN,M,27-Feb-21,,,ALBARDON,EVAN49@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,25-Jan-21,RUTH_MILLER,F,20-Jun-31,,,DEL_VISO,SABRINA79@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,19-Nov-20,MRS._JORDAN_GONZALEZ,F,25-Oct-68,,,CAÑADA,KJACKSON@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,31-Dec-20,CHRISTOPHER_MORALES,M,18-Feb-88,,,ALEGRIA,KPARK@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,06-Jan-21,NICHOLE_FLORES,F,07-Jun-11,,,COLONIA_LOS_SAUCES,COLLINSSTEPHEN@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,06-Nov-20,KATHY_WILLIAMS,F,19-Jan-27,,,AGUA_COLORADA,BROOKE36@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,20-Sep-20,EDWIN_JACKSON,M,11-Oct-05,,,CENTINELA,ANDERSONNATALIE@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,13-Jan-21,STEVEN_SMITH,M,23-May-16,,,25_DE_MAYO,JASON52@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,MEDICINA,07-Sep-20,CARLOS_RICHARDS,M,09-Jun-87,,,ARRIBEÑOS,BRITTANY00@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,06-Jan-21,JENNIFER_CLARK,F,08-Apr-13,,,JESUS_MARIA,JOHN42@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,02-Nov-20,GAIL_PALMER,F,14-Dec-49,,,SAN_JOSE_DE_PIEDRA_BLANCA,GLANE@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,09-Sep-20,BRANDI_PATTERSON,F,02-Jul-49,,,ARAÑITA,PATRICKWRIGHT@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,25-Sep-20,JAMES_BRADLEY,M,29-Jan-16,,,VILLARS,MATTHEW74@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,06-Jan-21,CRYSTAL_BOWMAN,F,06-Mar-26,,,AGUA_DE_CASTILLA,JONATHAN51@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,28-Dec-20,LISA_BENNETT,F,07-Aug-65,,,CAMPO_COUBERT,MAXWELLLAUREN@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,08-Nov-20,LISA_MARTINEZ,F,25-Aug-67,,,ABRA_EL_CANDADO,ROSE80@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,12-Dec-20,LISA_MCBRIDE,F,17-Oct-20,,,ALZAGA,THOMPSONCRAIG@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_ELECTRÓNICA,12-Jan-21,TONY_FIGUEROA,M,16-Dec-11,,,TEMPERLEY,MICHELEWILLIAMS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_INDUSTRIAL,14-Nov-20,NICOLE_SANDERS,F,07-Oct-32,,,ZONA_DELTA_SAN_FERNANDO,YCLARK@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_MUSICOTERAPIA,07-Oct-20,HECTOR_GARZA,M,11-Feb-34,,,SAN_FERNANDO,TRACYMORALES@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,29-Dec-20,WILLIAM_CARTER,M,13-Sep-60,,,FLORENCIO_VARELA,AMCCLURE@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,14-Dec-20,JAMES_CONLEY,M,31-Oct-84,,,ALMACEN_LA_COLINA,APRILBELL@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,13-Nov-20,KENDRA_HILL,F,25-Jan-00,,,CAPDEPONT,CALEBSIMS@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,30-Dec-20,JESSICA_SMITH,F,22-Dec-58,,,CEBALLOS,WALKERCHRISTOPHER@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_INDUSTRIAL,25-Nov-20,MICHELLE_HOLMES,F,31-May-72,,,PRIMERA_JUNTA,GONZALEZVANESSA@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,19-Dec-20,JORDAN_JOSEPH,M,19-Apr-40,,,COLONIA_CELINA,YSMITH@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,03-Dec-20,KATHY_FOWLER,F,04-Jul-17,,,VALLE_DE_LAS_LEÑAS,DKING@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,28-Nov-20,SUSAN_YOUNG,F,25-Mar-09,,,CAMPO_QUIÑONES,AMY45@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,12-Nov-20,MELISSA_HERNANDEZ,F,14-Dec-13,,,CHACRAS_VIEJAS,LEWISRANDY@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,16-Oct-20,NICHOLAS_WOOD,M,14-Jul-43,,,BAHIA_CRACHER,LUCASDOUGLAS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_ELECTRÓNICA,28-Oct-20,GABRIELLE_WOOD,F,08-May-42,,,ISLA_GRAN_MALVINA,KMORRIS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,14-Sep-20,KIMBERLY_FLOYD,F,03-Aug-16,,,ALBARDON,PAULBURCH@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,01-Sep-20,RYAN_SILVA,M,13-Jan-25,,,COMANDANTE_LEAL,HEATHER60@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,23-Oct-20,ERIC_FITZPATRICK,M,23-Oct-17,,,AMENABAR,HARRISONCYNTHIA@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_EN_INFORMÁTICA,28-Jan-21,KIM_DANIELS,F,19-May-91,,,CARAGUATA,LARRYWILSON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,14-Dec-20,JORDAN_HERRING,F,16-Feb-58,,,CORBETT,GONZALEZSHAWN@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,14-Oct-20,CHELSEY_DURHAM,F,10-Apr-83,,,COLONIA_ALBERDI,ROBLESTHOMAS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,15-Dec-20,SAVANNAH_RODRIGUEZ,F,25-Mar-26,,,DESAMPARADOS,AMYCABRERA@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,30-Nov-20,PATRICK_PEARSON,M,12-Oct-76,,,JUAN_F_IBARRA,CPHILLIPS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,02-Jan-21,JOSHUA_FARRELL,M,20-Jun-76,,,ALDAO,BIRDERICA@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,30-Nov-20,MAUREEN_MCCALL,F,01-May-34,,,CAPITAN_CASTRO,STEPHEN46@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,12-Oct-20,SEAN_MILLER,M,07-Mar-07,,,FUNKE,RUSSELLBRYAN@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,16-Oct-20,JESSICA_FLOYD,F,14-Jul-10,,,COLONIA_BELGA_AMERICANA,VALENCIAJULIE@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,05-Dec-20,DEREK_BAILEY,M,15-Jan-41,,,COLONIA_DOS_ROSAS_Y_LA_LEGUA,HALEYRODRIGUEZ@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,22-Dec-20,MRS._ELIZABETH_THOMPSON_DVM,F,29-Sep-08,,,BARCENA,PAULAWINTERS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,02-Sep-20,ANNA_WILLIAMS,F,21-Jul-99,,,LA_LIMPIA,ELIZABETH50@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,04-Jan-21,WILLIAM_MOORE,M,26-May-30,,,AMERICA,VHOLMES@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,ARQUITECTURA,20-Sep-20,MALLORY_VILLARREAL,F,26-Jan-81,,,AGUARA_CUA,PORTERDAVE@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,25-Dec-20,LAURIE_SMITH,F,30-Dec-52,,,CUARTEL_IV,LINDSAYHENRY@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,23-Sep-20,MICHAEL_ORTEGA,M,16-Jun-32,,,CARAPACHAY,WRIGHTLISA@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,01-Oct-20,DAVID_BROWN,M,10-Dec-94,,,BLANDENGUES,CARTERKEITH@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,24-Sep-20,JEFFREY_MILLER,M,11-Feb-32,,,PAZOS_KANKI,RACHEL07@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,18-Nov-20,APRIL_ROSE,F,23-Jul-45,,,SIERRA_DE_LA_VENTANA,VANESSA38@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,27-Oct-20,JAVIER_BURGESS,M,15-Jan-14,,,COLONIA_PUJOL,JOSHUARICHARDSON@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,03-Oct-20,BRIAN_REYNOLDS,M,27-Jan-23,,,BARRIO_EL_TONTAL,MATTHEWADAMS@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,02-Nov-20,KATHLEEN_ANDERSON,F,26-Dec-95,,,ALTO_CALILEGUA,WILCOXCAITLIN@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,09-Sep-20,TIMOTHY_THOMAS,M,04-Jul-75,,,IFRAN,AFISHER@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,MEDICINA,13-Dec-20,ETHAN_PERRY,M,17-Mar-49,,,ISLA_TIGRE,DIANARUSSELL@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,07-Oct-20,MAUREEN_LONG,F,18-Aug-22,,,ABALO,NATHANIEL42@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,06-Nov-20,SANDRA_COOPER,F,05-Oct-03,,,CARAGUATAY,THALL@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,10-Dec-20,DENISE_SANCHEZ,F,12-Nov-14,,,LA_ISABEL,HILLADAM@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,03-Sep-20,CHRISTOPHER_JOHNSON,M,16-Mar-79,,,ESMERALDA,CONWAYWILLIAM@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,16-Nov-20,TAMMY_CLARK,F,22-Oct-43,,,ANDALUCIA,BRENDAHUNT@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,14-Dec-20,JOHN_LUCAS,M,10-Apr-58,,,CAMPO_DE_VILLAMIL,WRAMIREZ@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,15-Oct-20,MICHAEL_BROWN,M,29-Mar-60,,,CAMPANA,DENNIS56@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,01-Jan-21,JOSEPH_ELLIOTT,M,11-Nov-09,,,ARROYO_LAS_MINAS,KEITH02@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,02-Dec-20,TAYLOR_KRAMER,M,19-Oct-16,,,CULLIN_MANZANO,COURTNEY43@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,20-Dec-20,COURTNEY_MALONE,F,07-Apr-77,,,CERANA,JASONADAMS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,08-Jan-21,LISA_RIVERA,F,18-Aug-41,,,VILLA_EL_CHOCON,DANIEL42@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,12-Dec-20,ASHLEY_ROBINSON,F,10-Nov-96,,,BME_BAVIO_GRAL_MANSILLA,GARYBENNETT@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,27-Dec-20,BROOKE_BUSH,F,17-Feb-15,,,CARCARAÑA,ISAACFORD@HOTMAIL.COM
